"id","vendor_id","pickup_datetime","dropoff_datetime","pickup_longitude","pickup_latitude","dropoff_longitude","dropoff_latitude","store_and_fwd_flag","trip_duration","dist_meters","wait_sec"
6240,"México DF Radio Taxi","2016-11-16 07:21:06","2016-11-16 07:35:48",-99.1796033435766,19.3715395159261,-99.13473518,19.35187388,"N",883,7009,307
6241,"México DF Taxi Libre","2016-11-16 08:17:30","2016-11-16 08:17:47",-99.0683536655487,19.3306253186826,-99.0684000501513,19.3304655242989,"N",18,56,12
6242,"México DF Taxi Libre","2016-11-16 08:24:39","2016-11-16 08:24:55",-99.06770527006,19.335526535332,-99.0672150819588,19.335327114433,"N",17,59,2
6243,"México DF Taxi Libre","2016-11-16 08:37:53","2016-11-16 08:47:54",-99.0685060402144,19.3306270293303,-99.0750120440678,19.3506124949152,"N",601,3140,184
6244,"México DF Taxi Libre","2016-11-16 08:42:28","2016-11-16 09:06:14",-99.06844668,19.33073696,-99.0688322922498,19.332600742066,"N",1426,1665,1243
6245,"México DF Taxi Libre","2016-11-16 09:06:17","2016-11-16 10:14:45",-99.0685951975292,19.3306428491233,-99.0800160683569,19.3272379967957,"N",4109,1955,3767
6246,"México DF Taxi Libre","2016-11-16 10:15:12","2016-11-16 10:34:47",-99.068343058975,19.3326798917604,-99.1432619101695,19.2899804694915,"N",1176,12138,110
6247,"México DF Taxi Libre","2016-11-16 10:33:55","2016-11-16 11:31:52",-99.0696555684544,19.3363850867995,-99.06828268,19.33034438,"N",3477,16275,1356
6248,"México DF Taxi Libre","2016-11-16 12:39:37","2016-11-16 01:10:04",-99.068998004,19.334284524,-99.0735044848485,19.3491557727273,"N",1828,2889,90
6249,"México DF Taxi Libre","2016-11-16 01:12:03","2016-11-16 01:31:48",-99.0733284774464,19.3315080406468,-99.107410169697,19.3251608575757,"N",1186,5708,197
6250,"México DF Taxi Libre","2016-11-16 01:54:44","2016-11-16 01:59:26",-99.06824935,19.3317181375,-99.0684413404762,19.3306238595238,"N",283,1013,110
6251,"México DF Taxi Libre","2016-11-16 02:00:25","2016-11-16 02:04:57",-99.0684700991687,19.3306628360496,-99.0760091393939,19.3338625242424,"N",273,1137,86
6252,"México DF Taxi Libre","2016-11-16 11:12:44","2016-11-16 02:11:41",-89.6415345435724,20.9123783617721,-89.589103791552,20.934695602204,"N",10738,11067,401
6253,"México DF UberSUV","2016-10-09 10:46:26","2016-10-09 10:47:06",-99.088349011915,19.4377289605062,-99.0882746892854,19.4376225017383,"N",41,22,94
6254,"México DF UberX","2016-11-16 02:35:31","2016-11-16 02:39:14",-99.0923001183014,19.4461907113326,-99.1160953101694,19.4573045661854,"N",223,2988,35
6255,"México DF Taxi de Sitio","2016-11-16 04:09:25","2016-11-16 04:16:29",-99.0420801473946,19.5532685329167,-99.0452521764942,19.5488546494527,"N",424,668,385
6256,"México DF Taxi Libre","2016-11-16 02:14:47","2016-11-16 05:04:16",-99.0681946087983,19.3304829675682,-99.0718884,19.3336765,"N",10170,3757,478
6257,"México DF Taxi de Sitio","2016-11-16 04:57:30","2016-11-16 05:12:06",-99.0450749548654,19.5491000206059,-99.045090504354,19.5492318549146,"N",877,70,329
6258,"México DF Taxi de Sitio","2016-11-16 05:14:10","2016-11-16 06:19:16",-99.1763851854561,19.3969038896479,-99.1571455078073,19.3579006607705,"N",3906,6064,16
6259,"México DF Taxi de Sitio","2016-11-16 06:19:19","2016-11-16 06:47:57",-99.1570616770674,19.3576917512795,-99.1674440563948,19.4048310972396,"N",1718,7168,899
6260,"México DF Taxi de Sitio","2016-11-16 06:58:12","2016-11-16 07:09:44",-99.1645171186506,19.4068812388812,-99.1506730901055,19.4171928643567,"N",692,3360,436
6261,"México DF Taxi de Sitio","2016-11-17 12:38:35","2016-11-17 02:02:34",-99.0895322698545,19.4098936810971,-99.0604293814661,19.3226767477623,"N",5040,21100,821
6262,"México DF Taxi de Sitio","2016-11-17 05:40:29","2016-11-17 07:04:42",-98.9806277371579,19.4009062852066,-99.1396079030185,19.3568037842236,"N",5053,27299,1844
6263,"México DF Taxi Libre","2016-11-17 07:29:30","2016-11-17 07:45:10",-99.0699725724516,19.3309211941394,-99.0693961785235,19.3346267845638,"N",940,2493,66
6264,"México DF Taxi Libre","2016-11-17 07:45:11","2016-11-17 07:48:14",-99.0696921709534,19.3308801847898,-99.0735702305085,19.330938679661,"N",184,493,90
6265,"México DF Taxi Libre","2016-11-17 08:30:08","2016-11-17 08:48:12",-99.1962114031063,19.4622596216516,-99.1962348457143,19.4615807657143,"N",1085,4614,447
6266,"México DF Taxi Libre","2016-11-17 08:31:26","2016-11-17 09:43:14",-99.068668424552,19.3306931435262,-99.0748691657143,19.3342774914286,"N",4309,16067,2405
6267,"México DF Taxi Libre","2016-11-17 12:53:58","2016-11-17 01:05:52",-99.179063025,19.39693415,-99.1504293,19.4038538,"N",715,3345,163
6268,"México DF Taxi Libre","2016-11-17 01:09:48","2016-11-17 01:48:52",-99.0712764777053,19.3311944418595,-99.0923829,19.4514779,"N",2344,15018,127
6269,"México DF Taxi Libre","2016-11-17 09:36:00","2016-11-17 02:13:09",-99.0744355074566,19.336779965285,-99.11533466,19.37014928,"N",16629,65540,8194
6270,"México DF Taxi Libre","2016-11-15 10:40:28","2016-11-17 02:49:29",-99.10478020594,19.3225761551593,-99.11052252,19.35791048,"N",187742,4272,54
6271,"México DF Taxi de Sitio","2016-11-16 08:18:34","2016-11-17 03:55:27",-99.034685,19.5413333333333,-99.0337686666667,19.542076,"N",70614,2330,1639
6272,"México DF Taxi Libre","2016-11-17 05:21:36","2016-11-17 05:24:14",-99.1592472526077,19.4491317587713,-99.163117180701,19.4450782536273,"N",158,855,156
6273,"México DF Taxi Libre","2016-11-17 04:39:19","2016-11-17 06:36:59",-99.13322396845,19.4025731585365,-99.1090949631916,19.37570948569,"N",7060,18046,2699
6274,"México DF Taxi Libre","2016-11-17 05:33:23","2016-11-17 07:07:41",-99.0695362477831,19.3317292539314,-99.0683874,19.3306278,"N",5659,25387,2292
6275,"México DF Taxi de Sitio","2016-11-17 03:58:00","2016-11-17 07:42:36",-99.0438014065457,19.5484875205539,-99.0346180660114,19.5414966938244,"N",13476,1644,175
6276,"México DF Taxi Libre","2016-11-17 07:57:11","2016-11-17 08:02:26",-99.0341967364029,19.5413022668958,-99.0413915949616,19.5469241561698,"N",316,1165,127
6277,"México DF Taxi Libre","2016-11-17 08:04:50","2016-11-17 08:06:23",-99.0391964071218,19.5439512882399,-99.0347235588329,19.5413632746328,"N",93,595,12
6278,"México DF Radio Taxi","2016-11-17 07:23:48","2016-11-17 08:23:18",-99.1658955,19.3521779808962,-99.1613373644252,19.3598233018438,"N",3570,6165,1995
6279,"México DF Radio Taxi","2016-11-17 08:49:01","2016-11-17 09:08:20",-99.2166260821899,19.2893466946275,-99.1992186947048,19.3355930119692,"N",1159,5835,20
6280,"México DF Radio Taxi","2016-11-17 08:49:13","2016-11-17 09:59:04",-99.1826456486301,19.3475455888698,-99.14506992,19.27886528,"N",4192,13638,1265
6281,"México DF Taxi Libre","2016-11-11 04:57:55","2016-11-11 05:54:45",-99.0735708612099,19.2486570557245,-99.0612509327586,19.2524956551724,"N",3411,2510,1246
6282,"México DF Taxi Libre","2016-11-18 07:01:04","2016-11-18 07:07:10",-99.0935045983248,19.2427643604126,-99.099324775,19.2348386,"N",367,1629,96
6283,"México DF Taxi Libre","2016-11-18 06:56:31","2016-11-18 07:19:01",-99.1967065979591,19.4605531244898,-99.16333574,19.42839924,"N",1350,6556,404
6284,"México DF Taxi Libre","2016-11-18 07:08:26","2016-11-18 07:24:57",-99.0986553331353,19.2356919275868,-99.1071077,19.25596598,"N",992,3755,398
6285,"México DF Taxi Libre","2016-11-17 01:48:58","2016-11-18 07:37:43",-99.0924105,19.4514107,-99.1652040558113,19.4316777412141,"N",64126,11648,377
6286,"México DF Taxi Libre","2016-11-18 07:37:47","2016-11-18 07:54:39",-99.0698576833369,19.3310075791411,-99.03177694,19.361237224,"N",1013,8524,146
6287,"México DF Taxi Libre","2016-11-18 07:50:37","2016-11-18 08:42:13",-99.10554762,19.23767046,-99.1580401095218,19.3250278258591,"N",3097,14595,916
6288,"México DF Taxi Libre","2016-11-18 08:34:33","2016-11-18 08:43:41",-99.1966895746184,19.4610595029107,-99.2029045,19.4585037,"N",549,1614,256
6289,"México DF Taxi de Sitio","2016-11-18 08:32:13","2016-11-18 09:04:11",-99.2318351272048,19.3631586291848,-99.1915467944232,19.3048467545814,"N",1919,9681,55
6290,"México DF UberXL","2016-11-18 09:05:09","2016-11-18 09:05:49",-99.1880220674966,19.3047103735115,-99.1881319561146,19.3036135827586,"N",41,171,0
6291,"México DF Taxi Libre","2016-11-18 08:26:23","2016-11-18 09:10:31",-99.0684276685043,19.3306755823248,-99.1421631294118,19.3110772411765,"N",2649,14583,731
6292,"México DF Taxi Libre","2016-11-18 08:51:59","2016-11-18 09:13:07",-99.1950533764706,19.4613278705882,-99.1808108123288,19.4308693684932,"N",1268,6575,349
6293,"México DF Taxi Libre","2016-11-18 08:44:54","2016-11-18 09:15:00",-99.0696982383009,19.3309553901837,-99.0776639389831,19.3284675118644,"N",1807,3587,222
6294,"México DF Taxi Libre","2016-11-18 09:15:06","2016-11-18 09:29:36",-99.0698626431807,19.3308375728574,-99.1017817933333,19.3337658933333,"N",871,4308,97
6295,"México DF Taxi Libre","2016-11-18 09:49:16","2016-11-18 09:54:23",-99.0701450700332,19.3309596884158,-99.07517936,19.31926384,"N",307,2633,44
6296,"México DF Taxi Libre","2016-11-18 10:03:18","2016-11-18 10:24:34",-99.0682942855814,19.3311058969337,-99.0646599169492,19.3450352457627,"N",1277,2532,49
6297,"México DF Taxi de Sitio","2016-11-18 11:30:48","2016-11-18 11:32:09",-99.157333,19.4187605,-99.1575768787879,19.4195600954545,"N",82,98,65
6298,"México DF Taxi Libre","2016-11-18 09:52:42","2016-11-18 11:32:17",-99.1459519739726,19.4040097054794,-99.19852274,19.4409428,"N",5975,9581,0
6299,"México DF Taxi Libre","2016-11-18 11:34:45","2016-11-18 11:38:44",-99.1243233,19.3282968,-99.123809924,19.331859864,"N",240,425,182
6300,"México DF Taxi Libre","2016-11-18 10:24:41","2016-11-18 01:27:29",-99.0692305376756,19.330810445452,-99.083862595,19.3209402925,"N",10969,2972,830
6301,"México DF Taxi Libre","2016-11-18 01:27:43","2016-11-18 01:48:26",-99.0698937,19.3308949,-99.1088902270085,19.3370134382884,"N",1243,5753,241
6302,"México DF Taxi Libre","2016-11-18 01:48:51","2016-11-18 02:18:58",-99.1089030492821,19.3369061514619,-99.0748852319835,19.3305721821007,"N",1807,5230,905
6303,"México DF Taxi de Sitio","2016-11-18 12:44:14","2016-11-18 02:59:59",-99.1350094618844,19.4573975078309,-99.1385332551956,19.4438961320831,"N",8145,2459,7848
6304,"México DF Taxi Libre","2016-11-18 03:06:53","2016-11-18 03:26:25",-99.0604004998433,19.307400982336,-99.06128472,19.3069007,"N",1173,5382,378
6305,"México DF Taxi Libre","2016-11-18 03:32:08","2016-11-18 03:44:35",-99.060341781023,19.3074592181179,-99.05267672,19.30184944,"N",747,2588,324
6306,"México DF Taxi de Sitio","2016-11-18 03:00:16","2016-11-18 03:47:12",-99.1335824060744,19.4368175543331,-99.1783926893198,19.4248807920134,"N",2817,6745,1708
6307,"México DF Taxi de Sitio","2016-11-18 01:47:15","2016-11-18 03:51:59",-99.0286415688884,19.4095594487886,-99.1735148765904,19.4689480003926,"N",7484,31717,3326
6308,"México DF Radio Taxi","2016-11-18 11:32:22","2016-11-18 04:05:03",-99.1577172301887,19.4200867011321,-99.1451286346154,19.4393005307692,"N",16361,17149,12583
6309,"México DF Taxi Libre","2016-11-18 03:23:03","2016-11-18 04:31:03",-99.2379676008141,19.380628592442,-99.298918308,19.352722592,"N",4081,7675,1345
6310,"México DF Radio Taxi","2016-11-18 04:39:27","2016-11-18 04:41:28",-99.1467539,19.3762815,-99.1475620768222,19.3741333511662,"N",121,303,175
6311,"México DF Taxi Libre","2016-11-17 07:59:17","2016-11-18 05:05:53",-99.0834913,19.3200487,-99.1088914,19.327988,"N",75996,5300,3677
6312,"México DF Taxi Libre","2016-11-18 04:20:06","2016-11-18 05:10:16",-99.0607183191598,19.3077472949277,-99.0695490898656,19.3094689917143,"N",3010,11637,1083
6313,"México DF Taxi Libre","2016-11-18 05:16:59","2016-11-18 05:27:14",-99.0604328570549,19.3078731741015,-99.059303,19.32140614,"N",616,3184,91
6314,"México DF Taxi Libre","2016-11-18 05:05:55","2016-11-18 05:26:32",-99.0684179479317,19.3306577099963,-99.0750647033898,19.3318053898305,"N",1238,5201,374
6315,"México DF Radio Taxi","2016-11-18 05:42:37","2016-11-18 05:54:34",-99.1809987131999,19.3704839133893,-99.198888669697,19.3770229,"N",717,6615,185
6316,"México DF Taxi Libre","2016-11-18 05:41:32","2016-11-18 05:59:48",-99.0605546834063,19.3074981835857,-99.05588848,19.30309562,"N",1097,2622,625
6317,"México DF Radio Taxi","2016-11-18 06:28:53","2016-11-18 06:37:05",-99.1796427974276,19.3713000323151,-99.1726555933333,19.3933593633333,"N",493,2730,420
6318,"México DF Radio Taxi","2016-11-18 06:37:20","2016-11-18 07:16:05",-99.1726245192308,19.39338075,-99.1799172565508,19.3701664732571,"N",2325,6245,1183
6319,"México DF Radio Taxi","2016-11-18 07:16:16","2016-11-18 07:52:29",-99.1803889233083,19.3702969180451,-99.191624516204,19.3726992647909,"N",2173,4803,678
6320,"México DF Taxi de Sitio","2016-11-18 08:17:25","2016-11-18 08:31:29",-99.1632572540096,19.360393843578,-99.1421570723611,19.3705215430951,"N",844,4363,190
6321,"México DF Radio Taxi","2016-11-18 07:52:59","2016-11-18 09:13:07",-99.1793499397823,19.3715104433948,-98.9938331982576,19.3989195008448,"N",4808,26510,2558
6322,"México DF Taxi de Sitio","2016-11-18 09:05:15","2016-11-18 09:40:18",-99.1660247221943,19.4731630804765,-99.1831705230972,19.5344541910509,"N",2103,14194,189
6323,"México DF Taxi Libre","2016-11-18 10:03:28","2016-11-18 10:03:59",-99.263785824999,19.3625320099726,-99.2636200542452,19.3628213652128,"N",32,39,24
6324,"México DF Taxi Libre","2016-11-09 08:16:23","2016-11-18 10:24:40",-99.16276515,19.3443763346154,-99.13805932,19.328358,"N",785298,5244,1782
6325,"México DF Radio Taxi","2016-11-18 10:27:26","2016-11-18 10:28:10",-99.1820926239237,19.363974763179,-99.1815319773034,19.3656436504495,"N",45,207,18
6326,"México DF Radio Taxi","2016-11-18 10:28:24","2016-11-18 10:44:54",-99.181556078,19.365679724,-99.1801605526293,19.3924063102586,"N",991,3338,370
6327,"México DF Taxi Libre","2016-11-18 10:49:29","2016-11-18 10:49:44",-99.1761682262673,19.4600337200819,-99.1753599822502,19.4606084722889,"N",16,113,12
6328,"México DF Taxi Libre","2016-11-18 10:51:23","2016-11-18 10:51:44",-99.1723569879714,19.4649210071529,-99.1760493882423,19.4602023128821,"N",22,692,18
6329,"México DF Taxi Libre","2016-11-18 10:23:41","2016-11-18 10:53:56",-99.2578759161987,19.357077979826,-99.20741548,19.3963985,"N",1815,10975,498
6330,"México DF Taxi Libre","2016-11-18 10:56:14","2016-11-18 11:01:33",-99.1427248050589,19.4237558928867,-99.137508908,19.425136132,"N",319,756,200
6331,"México DF Radio Taxi","2016-11-18 10:59:53","2016-11-18 11:25:04",-99.1835015580321,19.3666712665768,-99.1254670942122,19.3814196043408,"N",1512,10403,596
6332,"México DF Taxi de Sitio","2016-11-18 10:42:39","2016-11-18 11:25:51",-99.0603542484115,19.3075519506155,-99.0602556098886,19.3075490806033,"N",2592,11821,968
6333,"México DF UberX","2016-11-19 01:38:34","2016-11-19 01:39:24",-99.0936267621988,19.3217931418489,-99.0935831653777,19.3218312120638,"N",51,26,32
6334,"México DF Taxi de Sitio","2016-11-19 04:35:04","2016-11-19 04:46:18",-99.0922929915183,19.4511195454543,-99.1586694827575,19.4778643012203,"N",674,9241,70
6335,"México DF Taxi de Sitio","2016-11-18 11:28:04","2016-11-19 06:09:43",-99.0602065074708,19.3074921745224,-99.05105494,19.29010274,"N",24099,26904,20145
6336,"México DF Radio Taxi","2016-11-19 07:43:23","2016-11-19 08:15:15",-99.1698480220721,19.3701117096269,-99.1397038095631,19.3428127837787,"N",1913,7688,342
6337,"México DF Taxi Libre","2016-11-18 05:37:16","2016-11-18 07:07:28",-99.0672032965496,19.3313557847113,-99.16882432,19.43387726,"N",5413,23520,2186
6338,"México DF Taxi Libre","2016-11-19 08:36:26","2016-11-19 09:33:34",-99.0698295,19.3309183,-99.0686433275,19.3307330875,"N",3429,19904,754
6339,"México DF Taxi Libre","2016-11-19 08:36:26","2016-11-19 09:33:34",-99.0698295,19.3309183,-99.0686433275,19.3307330875,"N",3429,19904,754
6340,"México DF Taxi Libre","2016-11-19 08:41:40","2016-11-19 10:00:25",-99.1129902067797,19.2619615220339,-99.1142844833333,19.26450998,"N",4725,344,39
6341,"México DF Taxi de Sitio","2016-11-19 09:42:24","2016-11-19 10:01:10",-99.202920410318,19.381132231387,-99.16805024,19.43549108,"N",1126,9174,207
6342,"México DF Taxi Libre","2016-11-19 10:00:07","2016-11-19 10:14:21",-99.0696735567166,19.3308239391997,-99.10192788,19.33379688,"N",854,4514,104
6343,"México DF Taxi Libre","2016-11-19 10:35:53","2016-11-19 10:37:36",-99.06584984,19.33108396,-99.0666697363636,19.3300842651515,"N",104,149,0
6344,"México DF Taxi Libre","2016-11-19 10:39:00","2016-11-19 10:47:16",-99.0698259723438,19.3307485702629,-99.0757248,19.3497369,"N",496,2762,22
6345,"México DF Taxi Libre","2016-11-19 11:48:19","2016-11-19 12:01:20",-99.0852257272727,19.2471946909091,-99.0946745425,19.249193305,"N",781,3205,135
6346,"México DF Taxi Libre","2016-11-19 12:01:27","2016-11-19 12:04:37",-99.0941851857143,19.24899794,-99.087975875,19.2434272825,"N",190,1667,15
6347,"México DF UberX","2016-11-19 12:15:26","2016-11-19 12:16:06",-99.1606331664786,19.4758569389047,-99.1607100921878,19.4763137357009,"N",40,692,12
6348,"México DF Taxi Libre","2016-11-19 12:19:02","2016-11-19 12:30:51",-99.0911427193271,19.2414026913828,-99.1035893186441,19.2542407915254,"N",710,3264,211
6349,"México DF Taxi Libre","2016-11-19 12:40:49","2016-11-19 12:41:09",-99.097525344501,19.2396731054265,-99.0971847771429,19.2389277742857,"N",20,101,1
6350,"México DF Taxi Libre","2016-11-19 12:51:25","2016-11-19 12:53:08",-99.097254696193,19.4920879882842,-99.0972776,19.4921624,"N",104,48,95
6351,"México DF Taxi de Sitio","2016-11-18 11:25:52","2016-11-19 01:06:40",-99.1631291448397,19.360327333496,-99.1796594795207,19.4387109893962,"N",49248,16450,1016
6352,"México DF Taxi de Sitio","2016-11-19 01:06:46","2016-11-19 01:16:53",-99.1795841698527,19.4386989288213,-99.1648307201091,19.4367361559234,"N",608,2248,335
6353,"México DF Taxi Libre","2016-11-19 01:52:35","2016-11-19 02:09:33",-99.0605182278747,19.3074626563819,-99.0602269,19.30748758,"N",1018,3499,418
6354,"México DF Taxi de Sitio","2016-11-19 12:42:51","2016-11-19 02:11:29",-99.0290902481593,19.4083816839918,-99.0287536788384,19.4090983215064,"N",5318,25558,2229
6355,"México DF Taxi Libre","2016-11-19 01:05:01","2016-11-19 02:23:17",-99.0700812242959,19.3315755308433,-99.182506688,19.376870428,"N",4696,19039,2153
6356,"México DF Taxi Libre","2016-11-19 02:15:02","2016-11-19 02:29:55",-99.06079444,19.30687882,-99.0631563562694,19.3357538955766,"N",894,4909,98
6357,"México DF Taxi de Sitio","2016-11-19 03:03:04","2016-11-19 03:08:56",-99.1796475902304,19.4386805232323,-99.1827714242476,19.4454691131636,"N",353,1153,151
6358,"México DF Taxi Libre","2016-11-19 03:03:24","2016-11-19 03:41:03",-99.0603834321809,19.3074950555576,-99.0510812,19.2900849,"N",2259,14920,575
6359,"México DF Radio Taxi","2016-11-19 05:09:37","2016-11-19 05:50:45",-99.1730709853984,19.4332386361361,-99.1104132579371,19.3122099659745,"N",2469,19320,6
6360,"México DF Taxi de Sitio","2016-11-19 03:03:04","2016-11-19 03:08:56",-99.1796475902304,19.4386805232323,-99.1827714242476,19.4454691131636,"N",353,1153,151
6361,"México DF Taxi de Sitio","2016-11-19 06:28:31","2016-11-19 06:28:39",-99.1794008425152,19.4386823936592,-99.1795267148806,19.4386854319322,"N",9,42,1665
6362,"México DF Taxi de Sitio","2016-11-19 06:02:58","2016-11-19 07:04:07",-99.1210410564592,19.3256459727488,-99.0474807658224,19.3449826296599,"N",3669,13245,937
6363,"México DF Radio Taxi","2016-11-19 06:58:17","2016-11-19 07:08:03",-99.1408676990654,19.423843582243,-99.14496608,19.41432252,"N",587,1354,71
6364,"México DF Taxi de Sitio","2016-11-19 07:38:41","2016-11-19 08:06:21",-99.0708163656682,19.3389246420193,-99.1287246396918,19.2839549582344,"N",1661,13173,223
6365,"México DF Taxi de Sitio","2016-11-19 08:19:47","2016-11-19 08:31:58",-99.15302086,19.5077692,-99.12716582,19.4627059,"N",731,6459,102
6366,"México DF Taxi Libre","2016-11-19 08:10:51","2016-11-19 09:11:28",-99.1879141268063,19.3747568923934,-99.2090106239821,19.3655191059592,"N",3637,3817,1375
6367,"México DF Taxi de Sitio","2016-11-19 09:13:13","2016-11-19 09:33:04",-99.109266665578,19.3038068029754,-99.0988793663117,19.3546750599694,"N",1191,8639,377
6368,"México DF Taxi Libre","2016-11-19 11:11:04","2016-11-19 11:18:31",-99.2463782272321,19.3640230892878,-99.2206438076518,19.3720902483447,"N",447,3028,4
6369,"México DF Taxi de Sitio","2016-11-19 11:39:18","2016-11-20 12:07:20",-99.1603927698789,19.4389269363506,-99.2240589504123,19.3852260746242,"N",1682,12516,327
6370,"México DF Taxi de Sitio","2016-11-20 12:37:22","2016-11-20 01:02:14",-99.1905678300429,19.3551375524919,-99.2116821896859,19.3808925556032,"N",1492,9429,396
6371,"México DF Taxi Libre","2016-11-19 01:09:43","2016-11-19 01:40:23",-99.0568936071713,19.2490905193562,-99.09624428,19.1956213,"N",1841,14817,67
6372,"México DF Taxi Libre","2016-11-20 09:41:01","2016-11-20 09:52:26",-99.2076544643919,19.3653978702471,-99.1907928923179,19.3864040976056,"N",685,3942,105
6373,"México DF Taxi Libre","2016-11-20 09:53:45","2016-11-20 10:11:48",-99.0684330967609,19.3309441484345,-99.1044123134616,19.3594484153846,"N",1084,7240,288
6374,"México DF Taxi Libre","2016-11-20 09:53:45","2016-11-20 10:11:48",-99.0684330967609,19.3309441484345,-99.1044123134616,19.3594484153846,"N",1084,7240,288
6375,"México DF Taxi Libre","2016-11-20 11:16:17","2016-11-20 11:39:02",-99.0606068649887,19.3073188684561,-99.0601898528396,19.3075051909043,"N",1365,5605,731
6376,"México DF Taxi Libre","2016-11-20 11:04:17","2016-11-20 11:40:42",-99.068126432,19.332332921,-99.11027892,19.36130294,"N",2186,16905,551
6377,"México DF Taxi Libre","2016-11-20 11:55:36","2016-11-20 12:17:50",-99.0613922458726,19.3065986175273,-99.0696807845661,19.3098379145115,"N",1335,5716,509
6378,"México DF Taxi Libre","2016-11-20 12:35:10","2016-11-20 12:50:52",-99.0602451301131,19.3075327623451,-99.06022696,19.30743874,"N",942,4131,300
6379,"México DF Taxi Libre","2016-11-20 12:56:06","2016-11-20 01:30:36",-99.0607473457078,19.306928696845,-99.0602361,19.30751178,"N",2070,11775,741
6380,"México DF Taxi Libre","2016-11-20 01:30:47","2016-11-20 01:56:30",-99.0602771453215,19.3075543392022,-99.07605302,19.31705728,"N",1544,4143,759
6381,"México DF Taxi Libre","2016-11-20 01:51:19","2016-11-20 02:00:29",-99.20881838,19.3655184,-99.2103260412566,19.3648910728318,"N",551,228,31
6382,"México DF Taxi Libre","2016-11-20 02:37:58","2016-11-20 03:03:32",-99.0606052881302,19.3076787946625,-99.05107254,19.29003278,"N",1535,7508,583
6383,"México DF Taxi Libre","2016-11-20 02:04:10","2016-11-20 03:12:58",-99.0950508206823,19.2422617662192,-99.095518987,19.24222608,"N",4129,53,2
6384,"México DF Taxi Libre","2016-11-20 03:22:13","2016-11-20 06:01:34",-99.111588839617,19.2594745492218,-99.1078432257576,19.2410899621212,"N",9562,2468,50
6385,"México DF Taxi Libre","2016-11-20 06:06:42","2016-11-20 06:43:45",-99.1002179,19.2390133,-99.09353786,19.24603034,"N",2223,10316,706
6386,"México DF Taxi Libre","2016-11-20 06:47:28","2016-11-20 07:24:55",-99.0954646278293,19.2422223152096,-99.0367151659574,19.2591453382979,"N",2248,9685,470
6387,"México DF Radio Taxi","2016-11-20 08:19:43","2016-11-20 08:24:25",-99.1799984,19.3701541,-99.18717738,19.36483136,"N",282,3328,100
6388,"México DF Radio Taxi","2016-11-20 08:34:46","2016-11-20 08:50:04",-99.132528454,19.406593916,-99.17684481,19.38413976,"N",918,6696,98
6389,"México DF Taxi Libre","2016-11-20 09:21:43","2016-11-20 09:36:57",-99.0603626507294,19.3074322135698,-99.05432708,19.28364458,"N",914,4303,296
6390,"México DF Taxi de Sitio","2016-11-20 10:09:29","2016-11-20 10:18:05",-99.0601810686983,19.3075945788935,-99.06780354,19.29770096,"N",517,2154,133
6391,"México DF Taxi de Sitio","2016-11-20 10:28:52","2016-11-20 10:46:46",-99.0600160113204,19.3078463905496,-99.06022958,19.30754792,"N",1075,5225,413
6392,"México DF Taxi de Sitio","2016-11-20 10:46:55","2016-11-20 11:02:47",-99.0604412812151,19.3074785736917,-99.05580108,19.3033432,"N",952,2956,436
6393,"México DF Taxi de Sitio","2016-11-20 11:09:29","2016-11-20 11:31:17",-99.0598991120965,19.308570942822,-99.08765954,19.31336968,"N",1308,7451,228
6394,"México DF Taxi Libre","2016-11-20 11:57:26","2016-11-20 11:58:47",-99.2570228558285,19.3195197668392,-99.2569378788484,19.3192808036219,"N",82,110,82
6395,"México DF Radio Taxi","2016-11-20 09:02:40","2016-11-21 12:23:39",-99.1799562464556,19.3707181198257,-99.1560761743424,19.3925080871405,"N",55260,8716,7010
6396,"México DF Taxi Libre","2016-11-21 01:06:42","2016-11-21 01:22:22",-99.0725168350211,19.330710421097,-99.050384920339,19.3265826322034,"N",940,4617,173
6397,"México DF Taxi Libre","2016-11-21 02:47:29","2016-11-21 03:12:35",-99.0602498768598,19.3075757880001,-99.06028414,19.30754912,"N",1507,6347,532
6398,"México DF Taxi Libre","2016-11-21 03:12:52","2016-11-21 04:01:00",-99.0602922366692,19.3075044656229,-98.96610738,19.2234214,"N",2888,19317,678
6399,"México DF Radio Taxi","2016-11-19 08:15:18","2016-11-21 04:07:16",-99.1806310885443,19.3700735882875,-99.2299000744266,19.5062181895483,"N",201118,27318,1456
6400,"México DF Taxi de Sitio","2016-11-19 06:28:45","2016-11-19 06:39:00",-99.1793952898673,19.4386497662512,-99.1566715775229,19.4505801889147,"N",615,4057,110
6401,"México DF Taxi de Sitio","2016-11-21 04:42:17","2016-11-21 04:46:34",-99.1794619184816,19.4386048196994,-99.1823234851245,19.4350743537085,"N",257,1395,86
6402,"México DF Taxi de Sitio","2016-11-21 04:49:58","2016-11-21 04:50:09",-99.1824329664374,19.4351057288225,-99.1799757978933,19.4381283422646,"N",12,450,37
6403,"México DF Taxi Libre","2016-11-21 04:49:36","2016-11-21 04:59:40",-99.060565395194,19.3077428709923,-99.0667511079999,19.3169727076117,"N",604,2318,201
6404,"México DF Taxi de Sitio","2016-11-21 04:50:16","2016-11-21 05:14:40",-99.1795480103224,19.4386225445377,-99.1657923360738,19.4258147939337,"N",1465,3582,246
6405,"México DF Taxi Libre","2016-11-21 05:18:05","2016-11-21 05:31:32",-99.0618983982717,19.3055541999523,-99.07238614,19.28901432,"N",808,3653,251
